feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
0.163804231,-0.114802249,0.02601217,0.566771726,-2.099356264,0.683223015,0.157920486,-0.048965031,-0.569030691,-0.657372554,1,0,0.163804231,-0.114802249,0.043896936,0.498201037,B,X,,1
-0.69140398,-0.802271834,-0.62241842,-0.504633742,-1.31296853,0.393975226,0.899067267,-0.731857308,0.726934017,-0.803110834,1,0,-0.69140398,-0.802271834,-0.590337722,-0.450210348,B,X,,1
1.263931487,0.101856295,1.180630502,1.549020151,-0.354040711,-0.573601773,-1.774299627,-1.467525266,-1.189012237,-1.239107076,1,0,1.263931487,0.101856295,1.121187911,1.398802364,C,X,,0
-1.459928223,-0.654533571,-1.23873682,-2.049514516,0.365394242,-0.039162115,1.667750375,1.455434484,1.781716393,0.373533683,1,0,-1.459928223,-0.654533571,-1.169678936,-1.858012955,C,X,,1
-0.226214276,1.191707497,-0.410973632,-0.08371796,0.073196991,-0.150242989,0.927378397,-0.393529856,-0.43957196,-1.119546128,1,0,-0.226214276,1.191707497,-0.398159736,-0.080767692,C,X,,1
0.019286886,-0.487633421,0.24806074,-1.436253865,0.007362681,-1.478546937,-0.729670392,0.71658934,0.733483722,0.693923233,1,0,0.019286886,-0.487633421,0.236877933,-1.308824092,C,X,,0
-0.068121616,1.255403609,-0.25015048,0.945869644,1.369701108,-1.086054582,0.665287214,-1.132784951,-0.545329335,-0.900590353,1,0,-0.068121616,1.255403609,-0.227628031,0.852602287,B,Y,,1
0.509096443,2.202013925,0.625830865,-0.356092049,0.954085102,1.218480215,-1.173668247,-0.416438433,0.012113968,0.10957158,1,0,0.509096443,2.202013925,0.578777703,-0.303987276,B,X,,0
0.354130619,-0.283151885,0.271183718,-2.025039914,-2.065302775,2.121631307,-0.315075348,0.033443468,-0.527895493,0.158093899,1,0,0.354130619,-0.283151885,0.266909235,-1.831126932,A,X,,1
-1.028484641,-1.000629372,-0.87472024,-0.855095474,0.360226037,0.541321294,1.181180972,-0.885970734,1.248447161,-1.206022371,1,0,-1.028484641,-1.000629372,-0.817010296,-0.768397219,B,Y,,1
0.392087851,-0.673790106,0.777659512,0.957537163,1.082999939,-1.076381187,-1.806933347,-0.149455693,0.975364321,-2.712612564,1,0,0.392087851,-0.673790106,0.726628509,0.877519273,A,X,,0
0.429637573,0.537412003,0.705370136,0.642301235,-0.604906764,0.497788309,-1.531736911,1.006606541,0.58924819,-1.694255896,1,0,0.429637573,0.537412003,0.664227566,0.578148552,A,X,,0
-0.491700656,0.906544157,0.169073404,0.072252048,0.357661367,0.064505973,-1.228893461,-1.438411167,2.515625569,2.057811177,1,0,-0.491700656,0.906544157,0.160190431,0.037692456,C,Y,,0
0.614284302,2.218780233,0.457649375,-0.15904521,1.90413659,1.625958915,-0.507588075,-1.516642549,-0.957369544,0.295624489,1,0,0.614284302,2.218780233,0.429961842,-0.151564854,A,Y,,1
-0.799896495,-0.309066237,-0.712603546,0.404823409,0.872817083,0.732080951,1.017292927,-0.853932908,0.865449177,-0.035096467,1,0,-0.799896495,-0.309066237,-0.674773679,0.355845933,C,Y,,1
-1.275166945,0.470482996,-1.100872132,1.972344479,-0.393437896,-1.909197459,1.514423204,0.609135519,1.494467014,0.464251238,1,0,-1.275166945,0.470482996,-1.04954835,1.778411075,C,X,,1
0.208963517,-0.175563945,0.048272167,0.668654805,0.685507739,1.848608833,0.155374327,1.295871782,-0.676607745,0.09806754,1,0,0.208963517,-0.175563945,0.041698175,0.589908332,A,X,,0
1.60190765,0.466670982,1.52927386,1.521006227,1.205994517,0.777407353,-2.34935873,1.747363198,-1.39932355,-0.948916521,1,0,1.60190765,0.466670982,1.43725212,1.37040253,C,Y,,0
-1.331536067,-0.288062798,-1.145406557,0.431022958,-0.312836473,1.030919338,1.568755179,-0.055852183,1.574024156,-0.113562565,1,0,-1.331536067,-0.288062798,-1.079609821,0.386684586,A,Y,,1
-2.02532085,0.855201508,-1.702253188,0.26429021,-1.525571708,-1.154163385,2.264105332,-0.015471641,2.5247071,1.313782177,1,0,-2.02532085,0.855201508,-1.619944979,0.225052691,B,Y,,1
0.740305958,0.425489933,0.603912396,1.197246924,1.159074065,-0.336254739,-0.771683758,-0.709441002,-0.982649567,-1.371673697,1,0,0.740305958,0.425489933,0.574426131,1.093896824,A,X,,0
-0.13722459,-1.026369208,-0.347945921,1.230000573,0.706078914,-0.242681277,0.863834768,1.628468555,-0.58894985,-0.964705426,1,0,-0.13722459,-1.026369208,-0.306119885,1.112563693,C,X,,0
-0.043591307,-0.082592575,-0.033239724,0.769968731,-1.054704455,-0.067230307,0.038352204,1.368094237,0.065442458,-0.774962824,1,0,-0.043591307,-0.082592575,-0.049101727,0.695611221,A,X,,0
0.545541439,-0.491561939,0.552961312,-1.412725759,-0.387875782,1.306072204,-0.898300696,0.619032947,-0.371486943,-0.516846883,1,0,0.545541439,-0.491561939,0.520786696,-1.262374895,C,X,,0
1.262525303,-0.525879676,1.151936199,0.177750106,-0.709020958,1.953259138,-1.688700135,0.131065186,-1.277150849,0.400481387,1,0,1.262525303,-0.525879676,1.094305627,0.142989456,C,Y,,0
-1.464014995,-0.269951897,-1.259664819,-1.543450943,-0.287906077,0.245038664,1.725745886,0.103538154,1.729655449,1.594177956,1,0,-1.464014995,-0.269951897,-1.210785995,-1.381865662,A,Y,,1
0.660861719,-1.059211708,0.528612624,-0.500261017,-0.602624305,0.001783041,-0.656827067,2.12455623,-0.911480324,-0.516116642,1,0,0.660861719,-1.059211708,0.495490373,-0.446490086,C,Y,,1
-0.040312426,-0.478837456,-0.243765263,-0.862775764,-2.15334292,1.097152712,0.686083533,-0.39201264,-0.635500503,0.693478912,1,0,-0.040312426,-0.478837456,-0.244561305,-0.769180293,A,X,,0
0.367694191,-2.07781182,0.17819279,-0.320297805,-2.065083046,0.028457581,-0.011410864,0.360647891,-0.885880539,1.643378156,1,0,0.367694191,-2.07781182,0.161783496,-0.304378407,B,X,,1
-0.650321889,-0.257300001,0.030007085,1.082112313,0.857898825,0.553569531,-1.034017208,-0.851662174,2.694579612,-0.129034115,1,0,-0.650321889,-0.257300001,0.027858035,0.956283048,C,X,,0
0.437872862,0.376409526,0.290171792,-0.902051554,-1.553758766,0.817889658,-0.251718596,1.125434784,-0.800212916,-0.869663081,1,0,0.437872862,0.376409526,0.277233269,-0.833819555,B,X,,0
-1.531798882,-0.011515088,-1.304977071,1.030659808,1.933359748,0.256750799,1.76591253,-0.805991731,1.852246869,1.094798502,1,0,-1.531798882,-0.011515088,-1.238558061,0.935545739,B,X,,1
-1.034461432,0.507020272,-1.257595534,-0.057395365,-2.050357457,0.739180495,2.341884837,-0.707910941,0.021339863,-1.395448505,1,0,-1.034461432,0.507020272,-1.192630216,-0.057970378,C,X,,1
0.369739215,-0.138512245,0.730618185,-0.423890042,0.709352514,0.019458256,-1.695646357,1.046911794,0.910897202,-0.305188845,1,0,0.369739215,-0.138512245,0.688799089,-0.39404549,C,Y,,0
-1.88464871,0.092055137,-1.619238886,0.476240353,2.441221722,0.43712678,2.214411515,-0.993593004,2.23427922,2.529927749,1,0,-1.88464871,0.092055137,-1.536331695,0.412541916,C,Y,,1
-0.157082674,0.475588436,0.398769482,-1.746895691,-0.517757447,0.21780234,-1.445534103,-0.25494697,1.930085271,-0.538760837,1,0,-0.157082674,0.475588436,0.374603184,-1.565435561,B,X,,0
0.372897312,-0.589892318,0.02490303,0.698688814,-1.841897773,0.8920676,0.464301276,-1.543118228,-1.407499596,0.025210868,1,0,0.372897312,-0.589892318,0.010531335,0.627669541,B,Y,,1
0.988189242,1.325432109,0.181757503,-1.406815009,1.614778791,-0.322028154,0.876850923,-0.736770136,-3.351681325,0.585904201,1,0,0.988189242,1.325432109,0.191628168,-1.264002157,A,X,,1
-0.101410778,0.57934676,0.229627686,1.412026879,-0.574082577,-0.281125485,-0.848273754,0.098933787,1.155166312,-0.628143739,1,0,-0.101410778,0.57934676,0.215077643,1.264703414,C,Y,,0
-2.214874765,-1.460500899,-1.872896416,1.191260682,-0.476876461,1.67711587,2.510598678,-1.716033248,2.723994494,0.675137056,1,0,-2.214874765,-1.460500899,-1.769599603,1.080352385,B,X,,1
0.044467224,0.913771621,-0.149724022,-1.545729787,-1.092163633,0.834751326,0.521718742,0.574071221,-0.666738307,1.589838978,1,0,0.044467224,0.913771621,-0.135257748,-1.410535634,C,Y,,0
0.614749034,0.144887833,0.466668894,0.023903043,0.249308596,1.045088474,-0.534461749,1.563413359,-0.929755547,-0.351414236,1,0,0.614749034,0.144887833,0.457090731,0.031882896,B,Y,,0
-0.776132957,-0.846497803,-0.662008675,0.607947567,0.396366956,0.169747768,0.897203134,-0.101986655,0.935877539,-0.755498883,1,0,-0.776132957,-0.846497803,-0.640726363,0.551169828,A,Y,,1
-0.758916655,0.16540366,-0.21436789,-1.382017569,0.703142542,0.533207318,-0.445018309,0.841780775,2.329717581,-0.48361714,1,0,-0.758916655,0.16540366,-0.216988134,-1.240467152,A,X,,0
0.608900957,-0.013837746,0.445005738,-0.689727774,0.025388421,-1.919673156,-0.476773223,1.443632003,-0.977186119,-0.493122822,1,0,0.608900957,-0.013837746,0.413717988,-0.619182798,A,X,,0
-0.416360084,-0.644340267,0.144251119,-2.739140206,1.167509823,-0.72396473,-1.043907315,1.54032398,2.1337116,1.186145474,1,0,-0.416360084,-0.644340267,0.134833665,-2.467955627,A,Y,,0
0.425742272,-0.488273842,0.051839037,0.633326826,-2.704391632,-0.629884552,0.458610988,-1.405563054,-1.530485249,0.022630853,1,0,0.425742272,-0.488273842,0.04406706,0.589164103,C,Y,,0
-0.172422329,-0.317760894,0.165226586,0.116578512,2.492183999,-0.275121428,-0.75448375,-1.50653403,1.228275699,1.071515936,1,0,-0.172422329,-0.317760894,0.153065648,0.104580621,A,X,,0
0.349892363,0.040919175,0.220159844,-1.002187456,-0.544114002,-0.162792906,-0.16538155,-0.513213566,-0.677684044,0.740824345,1,0,0.349892363,0.040919175,0.219538685,-0.89390789,B,Y,,0
0.268162629,-1.227679964,0.613819233,-0.591278009,-1.904674693,1.444412195,-1.486115891,-1.196557929,0.93484364,0.358344511,1,0,0.268162629,-1.227679964,0.591935641,-0.531863206,A,Y,,0
-0.194455157,1.220821299,-0.365934446,-0.876773781,0.500240469,-0.533600306,0.835842853,-1.74763651,-0.419219643,1.712040284,1,0,-0.194455157,1.220821299,-0.349027596,-0.794025088,A,Y,,0
-1.369477848,-1.050186537,-1.179658571,-0.972298245,1.021635214,1.436368034,1.618385719,-0.756004019,1.613602314,-0.450253388,1,0,-1.369477848,-1.050186537,-1.117652155,-0.869393608,B,Y,,1
0.273024934,-0.409801244,0.592091595,0.783358711,-1.199725265,0.698919685,-1.412710194,-1.262769776,0.844439095,-1.470489551,1,0,0.273024934,-0.409801244,0.559250951,0.705137252,B,X,,0
1.528581386,2.426716486,1.42663564,0.432959825,-0.21701705,-0.308482788,-2.142140425,-0.564774004,-1.441904594,-1.377617501,1,0,1.528581386,2.426716486,1.346188523,0.386435631,B,Y,,0
1.333985478,1.01263741,1.20344955,-0.158153844,0.28100925,-2.132595626,-1.74247872,2.307916251,-1.394159675,3.24309297,1,0,1.333985478,1.01263741,1.135735256,-0.132574222,A,X,,1
0.567418921,-1.287163569,0.445686227,-1.397118185,-0.093636189,1.325796648,-0.538962478,1.038378851,-0.809337611,-0.583599326,1,0,0.567418921,-1.287163569,0.439335674,-1.240618827,B,X,,0
0.292667541,-0.707552285,0.230376388,-0.538790305,-1.24448645,0.449827214,-0.279508105,-1.125654968,-0.41582218,-0.720212021,1,0,0.292667541,-0.707552285,0.199471946,-0.504371124,B,Y,,1
-0.64922797,0.596441138,-0.758534835,-0.634285848,-1.542801515,-0.63275503,1.375905957,0.74418571,0.113804047,-0.235969987,1,0,-0.64922797,0.596441138,-0.709344651,-0.599396531,C,Y,,1
-0.632390407,1.753194802,-0.538197985,-0.365152613,1.061256259,-0.433389567,0.727359653,0.68723845,0.766484736,-0.840492986,1,0,-0.632390407,1.753194802,-0.499096962,-0.33070027,A,X,,1
-0.188693717,-1.572989257,-0.171967208,-1.052547192,1.446944146,-0.660834236,0.251783501,0.254731137,0.191527034,0.994298827,1,0,-0.188693717,-1.572989257,-0.177443161,-0.958261234,B,X,,1
-1.88875775,-0.85349548,-1.576687634,-0.669436914,-1.099039225,1.796665202,2.078498582,1.798480087,2.389713337,-0.97830795,1,0,-1.88875775,-0.85349548,-1.511004505,-0.599275763,C,Y,,1
-0.607405537,0.962502592,-0.519215881,1.165594895,-0.494190023,0.283844567,0.705590315,-0.220931725,0.728748103,-0.058832854,1,0,-0.607405537,0.962502592,-0.492575343,1.054888039,B,X,,1
-0.441775862,-0.672485596,-1.02324248,0.223270836,-0.525630934,0.032407013,2.484982449,-0.546041799,-1.579369968,-1.742221693,1,0,-0.441775862,-0.672485596,-0.972453027,0.195937578,B,Y,,1
-0.816565193,-1.510041212,0.072168983,-0.220538229,-0.656689346,-0.260309041,-1.403687039,0.540287944,3.496094329,-0.19370538,1,0,-0.816565193,-1.510041212,0.066800997,-0.189083325,C,X,,0
0.970715928,0.555512646,0.852980138,-0.918686511,0.473632077,-0.92638113,-1.198494768,-0.295089914,-1.08882585,-0.417366814,1,0,0.970715928,0.555512646,0.805323059,-0.839495562,C,Y,,0
-1.412451697,1.346571663,-1.179855301,1.443670319,1.607915061,1.353453648,1.556713878,0.032185087,1.784541029,0.291378985,1,0,-1.412451697,1.346571663,-1.121135577,1.28631706,C,Y,,1
-0.229040629,0.05586394,-0.619576234,-0.309649714,1.441945006,-0.512374241,1.560389768,-2.837506441,-1.10985576,1.146027575,1,0,-0.229040629,0.05586394,-0.591962245,-0.287078469,C,X,,1
0.708143854,-1.2445425,-0.054810574,0.232868087,3.07686037,1.3601159,1.193560026,-1.014479727,-3.006485704,-0.608006143,1,0,0.708143854,-1.2445425,-0.034684864,0.19864095,C,X,,1
0.59354299,1.171810143,0.585635294,1.498097633,1.530334564,-0.778094786,-0.928534218,-1.455054605,-0.456386616,-0.816154989,1,0,0.59354299,1.171810143,0.568935517,1.35491197,A,Y,,0
0.694764327,-0.952316381,0.515074214,-0.676995138,0.222289856,1.278865813,-0.566350813,0.830191812,-1.091077243,-0.772659445,1,1,0.694764327,-0.952316381,0.48743904,-0.609224982,A,X,,0
-1.303576518,-0.772192388,-1.12528583,1.665603214,-0.109864123,-0.184086867,1.547818854,0.699464247,1.528130762,-0.37550004,1,0,-1.303576518,-0.772192388,-1.066797326,1.506391258,B,X,,1
-1.068700278,0.16524005,-0.890182506,0.012521864,-0.172041359,1.438169201,1.170129493,-1.431354847,1.358495997,1.637211645,1,0,-1.068700278,0.16524005,-0.841499182,0.012927699,B,Y,,1
1.608832326,0.665416824,1.561046979,1.941217436,-0.904614375,1.172756845,-2.436364681,-0.378007899,-1.323159165,-0.878323077,1,0,1.608832326,0.665416824,1.476149855,1.750870077,A,X,,0
1.599488825,-0.618160449,1.349004309,0.898511705,0.151407391,-0.292685459,-1.802290662,1.846395921,-1.978661733,-0.825832773,1,0,1.599488825,-0.618160449,1.273834662,0.814041243,A,X,,1
0.665941658,-0.246335281,0.683224511,-2.301471718,1.390255328,1.787346414,-1.121676194,-0.426804195,-0.4265986,-0.820878922,1,0,0.665941658,-0.246335281,0.650779425,-2.052429497,A,Y,,0
0.45210957,-0.653898388,0.174026106,0.02731338,1.948342645,1.025109153,0.123639796,-1.582176763,-1.236539275,-0.047370703,1,0,0.45210957,-0.653898388,0.169807139,0.012923764,C,Y,,1
0.285793915,-0.95091073,-0.183900129,0.318521005,0.749900239,0.279267838,0.975800725,-0.632880275,-1.741946103,-0.991696663,1,0,0.285793915,-0.95091073,-0.174689047,0.282194517,A,X,,1
-0.872098205,0.29353753,-0.215598119,0.249417688,-1.967325064,-0.021244779,-0.605270478,0.1247521,2.777597512,-0.326673248,1,0,-0.872098205,0.29353753,-0.209841847,0.235404993,B,X,,0
0.10061717,-0.447961338,0.595590233,-1.214806136,-0.767067455,-0.603838297,-1.673228825,-0.230586399,1.544241918,-2.208280776,1,0,0.10061717,-0.447961338,0.569098858,-1.10225433,C,X,,0
-0.148546275,-0.553089817,-0.320341987,0.695863839,0.226684248,-0.561557746,0.763121703,-0.272544721,-0.453555305,1.173442277,1,0,-0.148546275,-0.553089817,-0.295226311,0.624792698,A,Y,,1
0.185385356,0.409064938,0.139554532,0.666627883,-0.526555133,-1.322347435,-0.157583894,-0.455198905,-0.284219894,-1.349925638,1,0,0.185385356,0.409064938,0.12216381,0.589688584,A,X,,1
-0.562709608,-0.26265952,-0.857581578,-0.336386945,-0.346426506,-1.611567359,1.803783471,0.462483624,-0.555253458,0.960304796,1,0,-0.562709608,-0.26265952,-0.822467535,-0.310020253,B,Y,,1
-0.950900724,0.126314199,-1.377122848,-0.469130854,0.510157469,1.272570163,2.82802753,-1.445205264,-0.702824929,-0.992866001,1,0,-0.950900724,0.126314199,-1.320239237,-0.428220829,B,Y,,1
-0.236775478,0.709410981,-0.237876545,-0.140553486,0.210008308,0.615163984,0.383407086,0.599450686,0.168156882,-0.631241136,1,0,-0.236775478,0.709410981,-0.210126953,-0.13168848,A,Y,,1
-1.191748479,1.912005469,-1.017994701,1.164060153,-1.066032172,-0.051542209,1.382182071,0.02443184,1.432188421,1.349179049,1,0,-1.191748479,1.912005469,-0.957843393,1.054125578,A,Y,,1
0.791112563,0.522250636,0.6203544,-0.097915246,0.466545311,1.346225756,-0.748277367,0.889037122,-1.131783809,2.27243472,1,0,0.791112563,0.522250636,0.591221375,-0.116583922,A,X,,0
-0.184321493,1.983633652,-0.160609104,0.011880435,-0.584400977,2.452369913,0.223429681,1.359297599,0.211180479,0.38658623,1,0,-0.184321493,1.983633652,-0.161481929,0.015830518,A,X,,1
0.317657319,1.105900424,0.184007416,-0.563947488,0.212574031,1.026986263,-0.101677292,0.078143063,-0.667100385,-0.816217245,1,0,0.317657319,1.105900424,0.168248022,-0.529620809,A,X,,0
1.712368573,-0.580648303,1.291846333,-0.611385247,2.184096733,0.570507208,-1.464148554,-0.239501922,-2.616108802,-0.092944207,1,0,1.712368573,-0.580648303,1.213266771,-0.534259474,A,Y,,1
-0.71809815,-0.795557068,-1.508716361,0.424393938,0.434770065,0.475430683,3.567286296,-2.216818839,-2.062291016,1.27951867,1,0,-0.71809815,-0.795557068,-1.440389133,0.379911817,A,Y,,1
-0.109065331,0.026204753,-0.768611753,-0.303564325,1.007157201,0.517994776,2.189423195,-3.170425736,-2.075825265,-0.080917338,1,0,-0.109065331,0.026204753,-0.737393399,-0.260036426,C,X,,1
-1.40459673,0.589639231,-1.177647052,-2.651828063,0.309726779,0.475751992,1.56135202,-0.737736705,1.760393565,1.366389412,1,0,-1.40459673,0.589639231,-1.113045854,-2.382670837,B,Y,,1
0.01260035,-1.481580772,0.315803828,-1.339469775,-0.628670247,-2.618133199,-0.946258381,-0.326233704,0.981518432,0.135190341,1,0,0.01260035,-1.481580772,0.314571397,-1.19706796,A,X,,0
0.457732207,-0.057041167,0.504979283,1.183987443,0.687932972,-0.612983271,-0.878998502,-0.060037542,-0.177663396,0.341825214,1,0,0.457732207,-0.057041167,0.47824699,1.07386128,C,X,,0
0.184700855,1.033881055,0.55665091,-0.407460107,-0.574100675,0.5364139,-1.432457402,0.123479809,1.081294678,0.907962314,1,0,0.184700855,1.033881055,0.522926337,-0.366637754,B,X,,0
0.385307772,0.175211419,0.248493822,2.985259003,-0.229799631,-0.851406434,-0.200598345,-0.313529686,-0.726511211,0.367481665,1,0,0.385307772,0.175211419,0.227787278,2.682809669,A,X,,0
1.627236264,2.169936588,0.896510852,-1.423682637,-0.517692573,-0.088091244,-0.380092146,0.783589665,-3.567883467,-1.851842732,1,0,1.627236264,2.169936588,0.85481063,-1.261840656,A,X,,1
-0.314849537,0.306134553,-0.309339111,-0.231059537,1.311162297,0.864069982,0.488529816,1.943528881,0.246392743,-1.191874704,1,0,-0.314849537,0.306134553,-0.284000097,-0.204328984,A,Y,,1
-0.439009685,1.462195939,-0.410793713,0.448635765,-1.01969532,0.206361771,0.618470622,-0.23701197,0.410643163,0.961987189,1,0,-0.439009685,1.462195939,-0.391342744,0.403148425,C,Y,,1
-0.43981954,2.369287301,-0.397233686,1.395434082,2.943048335,0.72449106,0.5758825,0.30140707,0.458181426,0.241802072,1,0,-0.43981954,2.369287301,-0.367157996,1.261091106,C,Y,,1
-0.129787725,-0.416625306,-0.384260314,-0.063123013,2.349075787,-0.716043436,0.985521593,0.263550812,-0.737293228,0.395798849,1,0,-0.129787725,-0.416625306,-0.357639041,-0.074113248,B,X,,1
0.944684366,-0.025494129,0.901246121,-0.217158807,-0.104967708,0.612790742,-1.383628997,-0.603858931,-0.827190006,0.058370291,1,0,0.944684366,-0.025494129,0.844133037,-0.199717448,A,Y,,0
0.550876563,1.239584006,0.695616586,-0.396229678,-0.695694877,-0.918126983,-1.326262553,0.60412089,0.073309984,1.068379334,1,0,0.550876563,1.239584006,0.657802366,-0.361112366,A,X,,1
0.009463878,0.073863434,-0.059791493,1.193586535,-0.92508462,-0.450201892,0.196327097,-0.319826278,-0.233143496,-1.340488641,1,0,0.009463878,0.073863434,-0.0688156,1.06959283,C,Y,,1
-0.608341206,0.262066809,-0.73733198,-1.949561718,0.200459631,0.608905356,1.370397243,-2.21834776,0.019831869,-0.35084943,1,0,-0.608341206,0.262066809,-0.69732367,-1.757407904,C,Y,,1
0.570934627,-0.09662367,0.420876446,-0.415966928,-0.389923707,0.15805349,-0.458094734,0.608246192,-0.904435908,-0.945746061,1,0,0.570934627,-0.09662367,0.400666692,-0.369022216,A,X,,0
0.408227561,-1.070191563,0.211482418,1.719040613,-0.537645758,0.65540383,-0.054346688,0.219302337,-0.938950537,-0.896332659,1,0,0.408227561,-1.070191563,0.218059191,1.553763449,A,X,,1
-0.39161029,-0.14365953,0.165907507,-0.165080565,-0.925889904,-0.113666689,-1.074185008,0.075673541,2.105651261,0.031759457,1,0,-0.39161029,-0.14365953,0.158604621,-0.136138444,B,Y,,0
0.186226139,-0.428847926,0.409425213,0.415836836,2.935657902,-1.073328032,-0.980595408,0.957932055,0.594173255,0.600212966,1,0,0.186226139,-0.428847926,0.373947914,0.389439199,A,X,,0
0.038342948,-1.576996482,-0.116872533,-0.802824444,0.861636124,0.139060399,0.412510252,-0.075665604,-0.534950064,-0.073972864,1,0,0.038342948,-1.576996482,-0.109701709,-0.717402219,A,X,,0
-0.055677317,1.519952006,-0.032831091,-2.135799849,1.083583103,-0.333460693,0.019590534,-0.839527558,0.115033347,0.759787237,1,0,-0.055677317,1.519952006,-0.041947077,-1.919327635,B,Y,,1
-1.384471237,-0.650656621,-1.171963839,-0.326647563,-0.89154349,0.069704269,1.573158058,-0.307571417,1.698607397,2.002427468,1,0,-1.384471237,-0.650656621,-1.112974366,-0.29663517,C,X,,1
-0.353476215,0.25719897,-0.734993738,-0.240665175,0.5861658,-0.412413818,1.732576462,-0.325611052,-0.990126676,0.007880185,1,0,-0.353476215,0.25719897,-0.693741939,-0.223538006,A,Y,,1
-0.03638095,0.242882013,-0.341576577,-2.082098703,3.152056735,-1.123494033,0.990512566,-0.548200298,-0.970777199,0.553149156,1,0,-0.03638095,0.242882013,-0.328184646,-1.858868879,B,X,,1
0.395139187,2.095843502,0.291220445,1.594442392,-0.103431224,-1.239052703,-0.31684601,-0.812402349,-0.626164096,0.678946988,1,0,0.395139187,2.095843502,0.266921304,1.445186838,C,X,,1
1.76016278,0.505589242,1.729899507,1.489113108,1.972542177,-1.385987942,-2.732777911,-0.404397423,-1.375682681,2.271449745,1,0,1.76016278,0.505589242,1.628446995,1.323264512,B,X,,0
-0.546608189,0.794923114,-0.48638678,1.349135105,0.609880047,-0.039926463,0.69342521,0.470509847,0.593265527,1.058170094,1,0,-0.546608189,0.794923114,-0.470398185,1.216047064,A,Y,,1
1.557920479,-1.970103818,1.45498275,0.892597338,-0.684629826,0.790625599,-2.186202417,0.730764119,-1.466427972,-1.211171929,1,0,1.557920479,-1.970103818,1.380019969,0.791685175,B,X,,0
0.913726048,0.534817336,0.869882098,1.228980502,-0.838585798,-0.886680922,-1.332699243,0.458386704,-0.806058736,-0.637307747,1,0,0.913726048,0.534817336,0.825235492,1.110675803,A,Y,,0
0.321491681,-1.8697417,0.163486035,-0.388520775,-0.411426607,1.153900734,-0.033445279,0.449218721,-0.749459454,0.19042389,1,0,0.321491681,-1.8697417,0.151054935,-0.343801593,C,Y,,0
-0.01424202,-0.63540988,0.392165023,-0.041292687,-0.917976105,1.731169632,-1.218374982,-0.591284789,1.338187244,0.556022097,1,0,-0.01424202,-0.63540988,0.37647467,-0.020302641,A,Y,,0
-0.289261286,-1.133421018,0.20627144,0.349923715,-0.587856305,0.230610849,-1.049150932,1.062853693,1.828884181,-0.895354374,1,0,-0.289261286,-1.133421018,0.191005952,0.310481288,B,X,,0
0.941479692,1.230874513,0.803185284,1.685014279,-0.742484233,-0.485305835,-1.088778754,-0.879814354,-1.134789496,0.56288086,1,0,0.941479692,1.230874513,0.788604732,1.493285535,B,X,,0
-0.402049974,0.71474565,-0.400432808,-0.233724058,0.785185082,-1.777680962,0.640384398,0.776931692,0.296926537,0.707457711,1,0,-0.402049974,0.71474565,-0.381175006,-0.203148302,C,X,,1
0.432535618,-0.335137781,0.278184726,0.342337834,1.987061112,-0.530970898,-0.222842215,0.853975977,-0.818068344,1.554160421,1,0,0.432535618,-0.335137781,0.253564733,0.321131764,B,Y,,0
0.308346481,1.084198244,0.747882694,0.21030304,0.223280913,-1.198392125,-1.837338219,-0.009182353,1.212428129,0.198393517,1,0,0.308346481,1.084198244,0.711105138,0.200939498,B,Y,,0
0.384808063,0.463206292,0.2300386,-1.367137806,0.597228218,-0.948348004,-0.144957153,-1.232523315,-0.784814884,0.848174213,1,0,0.384808063,0.463206292,0.241308749,-1.217622189,B,X,,0
0.336548194,-1.055089368,-0.035347899,0.126267736,1.206608155,-1.527167857,0.59564472,-0.792523447,-1.459226868,-0.984654785,1,0,0.336548194,-1.055089368,-0.02143315,0.096161019,A,X,,1
0.688400749,-0.287447519,0.578994755,0.287328904,-2.084112939,1.72469665,-0.770796113,-0.424236333,-0.856821439,-0.045512245,1,0,0.688400749,-0.287447519,0.543639387,0.267630224,B,X,,0
0.396861874,0.573127813,0.237124485,-1.785866492,-0.03143917,-0.848428634,-0.149131647,0.301107339,-0.809790325,-0.359629672,1,0,0.396861874,0.573127813,0.232447533,-1.609497204,B,X,,0
-0.133252051,0.323185482,-0.732311545,1.28381686,0.107444374,0.387371481,2.043507757,0.544220352,-1.860651159,1.294985585,1,0,-0.133252051,0.323185482,-0.711266927,1.149386013,C,X,,1
-0.036108059,-0.125174428,-0.536064336,0.846882104,-0.879282782,0.34859512,1.584905925,-0.384942888,-1.607317823,-0.115224233,1,0,-0.036108059,-0.125174428,-0.491771015,0.754809073,A,X,,1
0.513274747,0.338552876,0.423737098,-0.937925577,-1.153350511,1.137314542,-0.550385608,-1.025752684,-0.66487094,0.216624975,1,0,0.513274747,0.338552876,0.392992169,-0.832654143,A,X,,0
-0.161543225,-0.10325476,-0.352783402,-1.643188811,-1.600903978,-0.828497025,0.843369509,1.661470166,-0.507658477,-0.175854404,1,0,-0.161543225,-0.10325476,-0.339026371,-1.476059752,A,X,,0
1.510758152,-0.535335087,1.435618181,0.358453618,-0.450012858,1.257149217,-2.195401948,0.75792185,-1.341393136,-0.730956276,1,0,1.510758152,-0.535335087,1.362092595,0.332464011,A,Y,,0
